T1_nG1,T1_nG2,T12_nG1,T12_nG2
2.1757795464457,2.48105647623201,1.78873201046664,2.243921718273
2.82926297426952,3.16861098996947,2.12194723070214,2.70047426951592
1.67561600523332,1.88958242477104,1.41667575228958,1.80713039686001
1.5727213257741,1.84937854339293,1.31241822939381,1.80031617967728
2.00814980375055,2.1860008722198,1.51343763628434,2.08719472307021
2.47696794592237,2.66776602703881,2.1505669428696,2.75975795900567
1.66266899258613,1.75670518970781,1.33626798953336,1.76079372001744
1.70559856083733,1.87459114696904,1.37783471434802,1.83098015699956
1.33081661578718,1.51548190143916,1.17817815089403,1.4943578281727
1.17817815089403,1.39895878761448,0.887211077191452,1.37851613606629
1.9965656345399,2.17509812472743,1.91138791975578,2.22961186218927
2.673217400785,3.02483100741387,2.20167357174008,2.79451046663759
2.23233754906236,2.56623419101614,1.83711295246402,2.38497601395552
1.2292847797645,1.33490514609682,0.913105102485826,1.33081661578718
1.86232555604012,2.01905255124291,1.65994330571304,2.08446903619712
1.81121892716965,2.05039795028347,1.47800370693415,1.99792847797645
2.18804513737462,2.39247165285652,1.80031617967728,2.40337440034889
2.79859899694723,3.05413214129961,2.30661251635412,3.0568578281727
1.74512102049717,1.91956498037505,1.3907817269952,1.8957152202355
2.22688617531618,2.44971107719145,1.83234300043611,2.41359572612298
1.75466092455299,2.03336240732665,1.50798626253816,2.04017662450938
1.64290776275621,1.7417139119058,1.53933166157872,1.97544156127344
1.38124182293938,1.52161469690362,1.17477104230266,1.51411905800262
2.43676406454427,2.58667684256433,2.05244221543829,2.60711949411252
2.63505778456171,2.79996184038378,1.97203445268208,2.53488879197558
1.15023986044483,1.32059529001308,0.861317051897078,1.25790449193197
1.99179568251199,2.07901766245094,1.76556367204536,2.1934965111208
2.32501090274749,2.46742804186655,1.86164413432185,2.35158634976014
1.98838857392063,2.07015918011339,1.59180113388574,2.0824247710423
1.5297917575229,1.74375817706062,1.25586022677715,1.64358918447449
1.96794592237244,2.11581443523768,1.57817269952028,2.07015918011339
1.56931421718273,1.71241277802006,1.21497492368077,1.66062472743131
1.38805604012211,1.67220889664195,1.17340819886611,1.56522568687309
1.89367095508068,2.13489424334932,1.2217891408635,1.81598887919756
1.20134648931531,1.37987897950283,1.19998364587876,1.52911033580462
1.85959986916703,2.09877889228085,1.56658853030964,2.01768970780637
1.88413105102486,2.07356628870475,1.42008286088094,2.05039795028347
1.72876689925861,1.91138791975578,1.43984409071086,1.84937854339293
1.90729938944614,2.14238988225033,1.52093327518535,1.99315852594854
1.69333296990842,1.88004252071522,1.30696685564762,1.74443959877889
2.30524967291758,2.50013628434365,1.73898822503271,2.42449847361535
2.38906454426516,2.60098669864806,2.08583187963367,2.73454535542957
1.9032108591365,2.12876144788487,1.43643698211949,1.88072394243349
1.0855047972089,1.21293065852595,0.83678587003925,1.15500981247274
1.42144570431749,1.61496947230702,1.19044374182294,1.62927932839075
1.86913977322285,1.99724705625818,1.41735717400785,1.90184801569996
3.25583296990842,3.46911796772787,2.85924552987353,3.2612843436546
1.74239533362407,2.14715983427824,1.53183602267771,2.05584932402966
1.69401439162669,1.88685673789795,1.46505669428696,1.90798081116441
2.35635630178805,2.57849978194505,1.94954753597907,2.50422481465329
2.24255887483646,2.4006487134758,1.71241277802006,2.27390427387702
2.31955952900131,2.47424225904928,1.84665285651984,2.37475468818142
2.60098669864806,2.82040449193197,1.95431748800698,2.65686327954645
1.62791648495421,1.77782926297427,1.39282599215002,1.76351940689054
2.22620475359791,2.44971107719145,1.6735717400785,2.19690361971217
1.77851068469254,1.94205189707806,1.27085150457915,1.75874945486263
2.27049716528565,2.48514500654165,1.78805058874836,2.33863933711295
2.0749291321413,2.30797535979067,1.75329808111644,2.25209877889228
2.11308874836459,2.32296663759267,2.22484191016136,2.53965874400349
1.87595399040558,2.0394952027911,1.49640209332752,1.98089293501962
1.33763083296991,1.55159725250763,1.02894679459224,1.43166703009158
1.93796336676843,2.11172590492804,1.40781726995203,1.9563617531618
2.11172590492804,2.33114369821195,1.89367095508068,2.29639119058003
1.55841146969036,1.74103249018753,1.32332097688618,1.71990841692106
1.69537723506324,1.8882195813345,1.18839947666812,1.75261665939817
2.34954208460532,2.46810946358482,2.19077082424771,2.70933275185347
2.34886066288705,2.37202900130833,1.88685673789795,2.36180767553423
1.95840601831662,2.18327518534671,1.75806803314435,2.20712494548626
1.39487025730484,1.55023440907109,1.20543501962495,1.62519079808112
1.94886611426079,2.08923898822503,1.70014718709115,2.12944286960314
1.67970453554296,1.83438726559093,1.52911033580462,1.94205189707806
1.91479502834714,2.05857501090275,1.57749127780201,1.99315852594854
1.40304731792412,1.58294265154819,1.23541757522896,1.57067706061928
1.91888355865678,2.07152202354993,1.33422372437854,1.83643153074575
1.79077627562146,1.90525512429132,1.3226395551679,1.83847579590057
2.54034016572176,2.67049171391191,2.04562799825556,2.60984518098561
2.50490623637157,2.665721761884,2.18668229393807,2.67798735281291
2.24460313999128,2.51853467073703,1.85482991713912,2.43131269079808
1.60611098996947,1.87867967727867,1.31446249454863,1.75397950283471
1.43575556040122,1.65449193196686,1.0855047972089,1.59111971216747
1.49299498473615,1.66062472743131,1.36284343654601,1.79827191452246
1.55159725250763,1.79759049280419,1.35875490623637,1.73217400784998
2.21189489751417,2.43608264282599,1.9461404273877,2.45243676406454
1.37647187091147,1.53047317924117,1.18976232010467,1.62927932839075
2.03881378107283,2.26095726122983,1.72672263410379,2.30729393807239
1.67902311382468,1.9536360662887,1.3049225904928,1.80508613170519
1.31855102485826,1.40781726995203,1.1359300043611,1.54001308329699
1.71990841692106,1.86913977322285,1.29129415612734,1.73081116441343
2.5873582642826,2.79519188835587,2.06675207152202,2.62483645878761
2.24869167030092,2.33727649367641,1.80781181857828,2.31138246838203
1.51820758831225,1.7239969472307,1.41940143916267,1.59657108591365
1.74307675534235,1.86096271260358,1.55636720453554,2.04630941997383
2.27867422590493,2.48446358482338,1.84937854339293,2.43471979938945
2.14647841255996,2.3652147841256,1.8602812908853,2.40610008722198
1.71173135630179,1.8779982555604,1.45074683820323,1.80713039686001
1.32809092891409,1.49844635848234,1.06846925425207,1.50117204535543
1.70423571740079,1.90048517226341,1.55364151766245,2.02859245529874
1.49708351504579,1.68651875272569,1.21565634539904,1.65858046227649
1.46778238116005,1.55773004797209,1.13797426951592,1.52434038377671
1.39350741386829,1.55568578281727,1.15773549934584,1.50457915394679
2.19485935455735,2.39587876144788,1.85551133885739,2.18054949847362
1.80644897514174,1.98566288704754,1.56726995202791,2.01087549062364
2.18259376362843,2.45243676406454,1.9134321849106,2.55805713039686
1.7090056694287,1.87595399040558,1.33967509812473,1.87254688181422
1.54137592673354,1.77578499781945,1.2974269515918,1.81530745747928
1.61701373746184,1.77033362407327,1.51820758831225,1.90184801569996
1.79690907108591,1.94682184910597,1.50049062363716,1.9890699956389
1.37170191888356,1.55909289140864,0.97511447884867,1.49026929786306
2.10968163977322,2.2793556476232,1.66880178805059,2.18872655909289
1.58703118185783,1.78532490187527,1.17068251199302,1.72944832097689
1.81462603576101,1.90729938944614,1.47118948975142,1.8527856519843
1.56795137374618,1.75738661142608,1.2722143480157,1.81190034888792
1.90457370257305,2.14170846053205,1.57612843436546,2.13693850850414
2.3904273877017,2.55873855211513,1.93183057130397,2.45311818578282
1.94068905364152,2.23370039249891,1.555004361099,2.02518534670737
1.34580789358918,1.34444505015264,1.21020497165286,1.5018534670737
2.02995529873528,2.19281508940253,1.67152747492368,2.17714238988225
1.65653619712167,1.83166157871784,1.3832860880942,1.88072394243349
1.79963475795901,2.02927387701701,1.71036851286524,2.13284997819451
1.82075883122547,1.97339729611862,1.52161469690362,1.99247710423027
1.65653619712167,1.81190034888792,1.39350741386829,1.85823702573048
1.36488770170083,1.5979339293502,1.33967509812473,1.67289031836023
2.12331007413868,2.38770170082861,1.67697884866986,2.228930440471
2.30661251635412,2.33318796336677,1.88958242477104,2.5771369385085
1.64018207588312,1.87867967727867,1.46369385085041,1.8200774095072
1.68311164413432,1.87118403837767,1.47936655037069,1.93251199302224
1.2797099869167,1.46233100741387,1.23064762320105,1.51003052769298
1.92706061927606,2.15261120802442,1.76760793720017,2.17782381160052
1.94205189707806,2.16215111208024,1.70559856083733,2.21053205407763
1.4010030527693,1.6558547754034,1.14206279982556,1.70491713911906
1.71581988661143,1.78941343218491,1.45960532054078,1.93728194505015
1.94000763192324,2.07084060183166,1.51275621456607,2.04085804622765
2.11308874836459,2.27594853903184,1.69469581334496,2.25686873092019
1.79827191452246,1.9386447884867,1.47459659834278,1.96317597034453
1.33422372437854,1.44938399476668,1.03030963802878,1.4010030527693
1.95772459659834,2.13898277365896,1.67629742695159,2.14579699084169
1.36420627998256,1.50934910597471,1.25177169646751,1.61633231574357
1.94341474051461,2.04699084169211,1.55091583078936,2.06198211949411
1.47323375490624,1.59725250763192,1.18226668120366,1.5447830353249
1.8275730484082,1.94137047535979,1.63200501526385,2.09469036197122
1.35330353249019,1.5120747928478,1.06438072394243,1.47391517662451
1.98430004361099,2.26640863497601,1.55091583078936,2.16896532926297
1.77510357610118,2.04903510684693,1.48754361098997,2.1001417357174
1.41190580026167,1.43302987352813,1.15637265590929,1.68038595726123
1.34580789358918,1.65312908853031,1.06301788050589,1.65381051024858
1.94886611426079,2.19758504143044,1.65858046227649,2.17441670300916
2.23165612734409,2.31615242040994,2.08038050588748,2.51853467073703
1.50389773222852,1.67016463148713,1.21838203227213,1.60270388137811
2.38156890536415,2.45175534234627,1.96590165721762,2.44562254688181
2.42245420846053,2.58395115569123,1.83983863933711,2.38702027911034
2.22552333187963,2.4687908853031,1.87527256868731,2.47492368076755
2.18531945050153,2.44562254688181,1.83779437418229,2.37543610989969
1.7744221543829,1.93728194505015,1.46982664631487,1.94205189707806
1.61496947230702,1.72604121238552,1.46028674225905,1.84665285651984
1.79554622764937,1.98838857392063,1.43848124727431,1.95976886175316
2.03268098560837,2.2895769733973,1.78259921500218,2.25346162232883
1.24427605756651,1.44325119930222,1.28720562581771,1.64904055822067
1.8527856519843,2.10559310946358,1.40577300479721,1.84460859136502
2.12739860444832,2.24119603139991,2.01087549062364,2.42790558220672
1.71922699520279,1.92229066724815,1.51139337112952,1.94954753597907
1.33149803750545,1.42689707806367,1.23405473179241,1.56318142171827
2.36657762756215,2.55260575665068,1.85755560401221,2.38361317051897
2.47083515045792,2.81767880505888,2.43063126907981,2.97985717400785
2.61938508504143,2.84425425207152,2.28071849105975,2.85788268643698
1.98838857392063,2.13898277365896,1.72467836894898,2.31615242040994
1.82689162668993,2.01019406890536,1.42825992150022,1.91683929350196
1.53524313126908,1.71513846489315,1.29538268643698,1.69605865678151
1.28379851722634,1.4187200174444,1.0602921936328,1.41122437854339
1.45551679023114,1.61973942433493,1.35943632795464,1.67834169210641
2.33591365023986,2.42858700392499,1.92501635412124,2.443578281727
1.42280854775403,1.60406672481465,1.22655909289141,1.59452682075883
1.88208678587004,1.99452136938509,1.53047317924117,1.8854938944614
1.49640209332752,1.60065961622329,1.11957588312255,1.54750872219799
