T1_nG1,T1_nG2,T12_nG1,T12_nG2
43.7247873964239,42.3087930658526,50.2398604448321,52.63573920628
58.3126635412124,58.1784234627126,61.3947339729612,64.8161524204099
44.3809965111208,43.388165067597,48.6630505887484,53.012565416485
48.1942324465765,46.8722743131269,46.5874400348888,52.6275621456607
50.0361153510685,50.7325283471435,53.3614533362407,56.374700174444
58.309256432621,57.4922317924117,60.9484027474924,62.5960804622765
47.4133231574357,46.2862516354121,47.0637538159616,52.910352158744
67.9370638901003,68.0242858700393,68.5005996511121,72.6681748800698
43.1694286960314,41.9721707370257,46.8089020933275,50.4926679023114
53.4854720889664,54.118512865242,56.9395987788923,60.1436436982119
43.5162723506324,42.631786960314,46.4525185346707,49.880069777584
54.6902256868731,54.6616059747056,56.050343436546,58.0591746620148
47.5836785870039,47.1625599651112,49.5052878325338,53.5665612734409
44.4273331879634,43.6716365023986,48.2610117749673,50.9941942869603
55.2483100741387,55.1924334932403,55.7409779764501,59.2155473179241
53.3055767553423,52.725686873092,58.0584932402965,61.5671336676843
40.2999618403838,39.3452900130833,48.8402202354993,48.0191070649804
50.3264010030528,50.9703445268208,55.3580189707806,60.1865732664631
44.6501580898386,43.0583569559529,48.422508722198,51.7103685128652
54.8980593109464,55.236725904928,56.5654982555604,60.9306857828173
46.9581334496293,46.1751798953336,47.2422863061492,51.0234954208461
52.7086513301352,50.7495638901003,52.0231410815526,55.1188399476668
56.6302333187963,57.2482828172699,59.1773877017008,62.612434583515
35.233591365024,35.1293338421282,48.7673081116441,51.7751035761012
46.2044810292194,45.6354938944614,49.480756650676,54.1430440470999
47.0807893589184,45.6736535106847,54.6282163105102,56.6479502834714
55.8513682948103,56.803995856956,55.7184910597471,57.5712767117314
46.4879524640209,45.8215220235499,46.6283253379852,51.9822557784562
49.7131214566071,49.7492368076755,48.8361317051897,50.5519515918011
44.7612298299171,44.0559583515046,54.3195322721326,57.9719526820759
47.3860662887048,46.0232228521587,48.8470344526821,52.4790122110772
50.1219744875709,50.0701864369821,53.6898986044483,54.6704644570432
47.4160488443088,46.8606901439163,50.9894243349324,55.1290612734409
62.4945486262538,62.3119276057566,61.284343654601,65.2372710423027
56.4803205407763,56.2479557348452,60.8134812472743,65.3231301788051
44.8600359790667,44.2154110335805,46.4129960750109,51.6967400784998
53.9815470998692,53.6980756650676,57.0295464457043,56.3072394243349
49.5155091583079,49.0507795464457,52.6193850850414,55.4609136502399
56.8394297863061,56.2793011338857,60.1838475795901,63.1098724378543
50.3952245965983,48.7938835586568,52.3120638901003,52.2050806803314
64.6669210641082,65.3660597470563,64.9319941125163,67.4600686873092
61.0458460532054,60.2308656781509,63.2052714784126,65.1043938072394
69.2753761447885,68.4290503706934,68.9183111644134,72.7008831225469
54.2943196685565,53.7982446576537,51.3860117749673,55.7437036633232
67.2931203663323,66.4283962058439,67.9445595290013,69.5377235063236
42.6386011774967,41.7813726559093,47.7983264282599,53.599269515918
46.4893153074575,46.1342945922372,49.4323757086786,54.9961840383777
50.9349105974706,50.9226450065416,55.1420082860881,56.9634485390318
48.2248964238988,48.0027529437418,49.7560510248583,52.932839075447
44.4668556476232,44.7612298299171,49.3696849105975,52.5696412996075
51.3314980375055,50.0088584823376,53.1338584823376,56.5729938944614
45.5619003488879,45.639582424771,51.3376308329699,54.0258395115569
59.3518316615787,59.9821467509812,63.2809092891409,66.9980647623201
52.6227921936328,52.7195540776276,54.036060837331,54.5873310074139
48.7543610989969,48.7611753161797,51.8112189271696,54.7317924116877
49.0569123419102,48.7748037505451,51.2919755778456,52.5669156127344
53.2619657653729,52.6425534234627,55.1733536851287,57.8840492804187
49.5652529437418,49.9822830353249,52.4497110771915,56.818987134758
44.4600414304405,43.595317269952,47.6490950719581,50.9921500218055
53.2592400784998,53.4514010030528,52.6800316179677,57.6421445704318
52.7754306585259,53.5870039249891,53.3812145660706,56.8775894025294
52.2793556476232,50.7781836022678,54.7951646314871,58.4993730920192
47.8916812036633,46.2862516354121,48.7700337985172,51.5618185782817
45.6736535106847,43.8419919319669,47.4882795464457,50.1608155255124
51.2919755778456,51.1924880069778,54.0272023549935,55.8220671609245
50.9539904055822,47.3063399476668,54.1151057566507,52.4244984736154
46.148604448321,46.2133395115569,47.6770333624073,52.9457860880942
65.2897405146097,64.5408580462276,69.2174552987353,71.1090819886611
46.7257686436982,47.5652802006106,50.8183874836459,55.3873201046664
47.1169047099869,44.8600359790667,51.1045846053205,54.9110063235935
50.4074901875273,50.7999890972525,56.5450556040122,60.3269461404274
63.8151439162669,65.6113715656345,63.9323484518099,71.498173789795
50.139691452246,48.9751417357174,55.3634703445268,55.3321249454863
46.9342836894898,41.9374182293938,51.2769843000436,50.0109027474924
47.6197939380724,46.4893153074575,51.5134376362843,54.0817160924553
49.3301624509376,49.6565634539904,50.2984627126036,50.4054459223724
50.4790394679459,50.4735880941997,54.1593981683384,56.9191561273441
46.3496238552115,46.7094145224597,49.3226668120366,53.0888846489315
49.9352649367641,49.4787123855211,49.9557075883123,54.0933002616659
47.6702191452246,46.697830353249,54.1539467945922,56.6506759703445
53.2619657653729,54.7147568687309,56.1436982119494,59.7204808111644
42.3612625381596,41.690743567379,43.7234245529874,46.6664849542085
52.1880451373746,52.368621892717,54.3317978630615,57.0493076755342
50.783634976014,51.4487025730484,52.5239860444832,56.3501689925861
59.9998637156563,59.1255996511121,62.0788813781073,65.1861644134322
45.0508340601832,46.1492858700393,46.2494548626254,52.3222852158744
40.3810510248583,38.3408744003489,43.4706170955081,45.4610499345835
