T1_nG1,T1_nG2,T12_nG1,T12_nG2
0.0084947794009151,0.00765339735495491,0.0310147926937398,0.022621425620915
0.0166560443956488,0.0169656066592928,0.0364278248173304,0.0322718780813271
0.125740384182572,0.122137265018922,0.159343463594174,0.152729831490583
0.0275738039007487,0.0276156518561512,0.0459694849330758,0.0436746264674921
0.0352640254040243,0.0352215320178393,0.0535413558544373,0.0511696513700686
0.00745410139384717,0.00698021688420527,0.0248762530992656,0.0209774207165142
0.0569864027575483,0.0570216150851892,0.0851643766988663,0.0801898161774317
0.0300467085260855,0.0296395763020104,0.0701085524656226,0.0602187053980914
0.00537310791170907,0.00521188006619739,0.0177808158200342,0.0161815139908336
0.0111240437417288,0.011243367728865,0.0275090938058533,0.0262449574292431
0.0218913020612623,0.0218513152293018,0.0443160654127526,0.0427428788816493
0.0138444685331957,0.0146743052819047,0.0284788187568639,0.0281319875128337
0.0248853010744747,0.0239260054062087,0.0459982246647932,0.0452181903623789
0.0238775575145595,0.0234840940260508,0.0526082637892166,0.0465140027701882
0.059986304457112,0.0587275058331829,0.0891970736422054,0.0845535685231399
0.143745559819629,0.143906418309761,0.165658702462928,0.165942453440153
0.0432577875101339,0.0436023627363687,0.0799571850096001,0.0783445169041896
0.0232311151396429,0.022366850154851,0.050320117430007,0.0495360701843826
0.0243447651225312,0.0251299011740217,0.0537511141790899,0.047516374960114
0.118235001047811,0.115239088895143,0.139393000309048,0.139263440623142
0.0122253365725942,0.0123400369030888,0.0356119415469196,0.0322388239671742
0.0206759561644677,0.0209150976509081,0.0473118549894382,0.0413532482177646
0.0122587114209855,0.0121165893341816,0.0314819107956266,0.0306261606461899
0.00806588820138932,0.00715953526817953,0.0194794630348911,0.0152561705110958
0.0186819378350001,0.0187170463702829,0.0387336398074677,0.0345422743237316
0.0317662579024186,0.0311704576586254,0.0586927164399316,0.051763887394805
0.0324363796485671,0.0325481184652861,0.0503537861380597,0.0496446457989938
0.0471078757000059,0.0470702452382291,0.0506623243941198,0.0520361695661743
0.0104855266436651,0.00959411486154081,0.0295705364473361,0.0253500266658047
0.0524254995442662,0.0560170112831694,0.0894923993151013,0.0722045485985795
0.0200258593524087,0.0204962424957593,0.0469766919018706,0.0450185369189657
0.0282222711385215,0.0280305759617571,0.0539294961630096,0.051190992271637
0.0101964327589049,0.0100380660885725,0.0271475484891833,0.0244895505140085
0.0176887689574216,0.0193542411145437,0.0377114075154443,0.0351326627922871
0.104888392826563,0.10346750085918,0.162088012086359,0.151597638306068
0.0183964235146232,0.0185820380132538,0.0594258668945773,0.0523425361938137
0.0266417052239612,0.0258610541119645,0.0407206800309863,0.0370114747102403
0.0373396544726823,0.0372265356343741,0.0691960053668111,0.0625935946854708
