T1_nG1,T1_nG2,T12_nG1,T12_nG2
7.16588426603955,7.06494666012416,6.79981296712443,6.85621650100041
6.71559286928736,6.95882810370662,6.53302369834402,6.59624963063483
6.83021258408186,6.93359556073636,6.70856965310338,6.68238164132814
7.22408970670955,7.148837542686,7.13127899193586,7.0147632008974
6.93105958208974,7.03827268736709,6.94522954306496,6.94140593754235
6.00470301058341,6.4730952962031,6.49318835592419,6.26515034143193
6.78404213790126,6.89616616845155,6.99283284969898,6.81921273774219
6.71173087981001,7.00479498996776,6.88199354631371,6.68311121010194
7.24926409294896,7.1046008310366,6.99511052024199,6.95780643616841
7.1380074674993,7.10981886368822,7.0383391842664,7.02443646387635
6.91304565624082,6.84421286308024,6.92575411814471,6.82746659591307
7.12120640783876,7.14501594938826,7.08780477682478,7.03474963086714
7.12872618327591,7.00128541997374,7.10283706400459,7.10669386299849
6.74726930341129,6.70438239306629,6.74637544125686,6.58009829798123
6.44284876862413,6.60188150181202,6.82164907459988,6.61052038835845
7.16416140397294,7.19478183667352,7.11004990046909,7.04358827653222
6.91158776327576,7.02980133697318,6.91103647648208,6.83135367885002
6.80173175528065,6.92073266307027,6.88449812357381,6.87574976816399
6.83757046761541,6.77814893801188,6.96024995034209,6.8977961029029
6.91871680448109,6.96723544905106,6.95991010474303,6.93358258407322
6.60720578364067,6.81067266131518,6.79528024226792,6.56568403211689
6.82077789405482,6.73126934830912,6.94135248527446,6.78646065103697
6.86608861062042,6.65335463274299,6.98267002027491,6.8598759818677
6.85898309496012,6.82190309077067,7.02306076127195,6.80172462468849
6.48995118363556,6.80421669283331,6.69359908932543,6.53845724364098
7.03540089102618,7.06618878296801,6.982011861348,7.00294845320421
6.3682864784728,6.37220594786339,6.80692459803062,6.74593581693263
6.61937745361766,6.87405632072269,6.9174507608392,6.72162682753401
6.66549643841253,6.82923851349946,6.95301066005321,6.85591152832044
6.85725932071894,6.82297769715936,7.01469853707452,6.85490066924857
6.65764521438645,6.61841796128571,6.90185449980085,6.82304423910441
7.05619464534633,7.08127676029394,6.9509443850366,6.95809572773749
7.15791671122161,7.06251379961582,7.0231934699737,7.03217839903964
6.82039711887321,6.90424804726429,6.85937022537864,6.69496978498097
7.01558229608634,6.97258413408601,7.09033914768309,7.07791251005034
6.93474017548098,7.00793084598464,6.99345462834869,6.99904199120387
6.57387761510353,6.54155766033896,6.73759267151537,6.65329065772414
7.00380455469996,7.04658107310133,7.0491797553669,6.99900797379231
7.04266170384733,7.06548476516603,7.03578615233214,7.06994683176629
6.61151697747052,6.86574415759622,6.8578653392789,6.66339882737993
6.49377835289861,6.85669451113025,6.67110831406272,6.64016888325532
6.5949244712971,6.96510617805278,6.89153631515482,6.75578110252398
6.74878429672655,6.92322962718938,6.9420479667697,6.72015099748374
6.93379513713242,6.92776436179756,6.98685200759492,6.80272916016292
7.03889691561503,7.10810465705261,7.07968997350278,6.9601543603334
6.37023245819239,6.58709872320629,6.60340775211574,6.49332695912562
6.33624880451651,6.69424336488039,6.5392348080862,6.43096782728783
6.7144130780771,7.00904188039267,6.63045935503413,6.58537226510412
6.83342416606116,6.83821110762965,6.98942334819007,6.78115496558676
6.91339553137712,7.06083266270921,7.02135449914176,6.95056784919224
7.054445746677,6.9009198510845,6.93145261163159,6.91721157170713
6.5271612727742,6.86397240505114,6.82126912086163,6.70872512172042
