T1_nG1,T1_nG2,T12_nG1,T12_nG2
7.41251732432385,7.52191301977846,7.46936029113638,7.43560059053179
7.39011451507549,7.47481526153107,7.24937075034284,7.33802845105529
7.36524017991977,7.42352201644844,7.26105396162162,7.27412713996908
7.38758053159659,7.41656647216221,7.44559385407192,7.19690172104354
7.3242462721349,7.39239481183279,7.24649597714489,7.19471674242054
7.24925588825537,7.3170306210991,7.03209180251263,7.04938054207505
7.3188627038242,7.36732310368467,7.1945560479781,7.1137185955999
7.31581083546271,7.34720330813556,7.23949295175612,7.15719084482081
7.48466876050209,7.54511596896998,7.49802151803705,7.43918805644592
7.40736976140598,7.46149409126207,7.4105835690899,7.2982933220593
7.37112061703426,7.40653150985056,7.33569112717834,7.19370392844764
7.45364969013621,7.49058490789309,7.4760060419696,7.40100666783245
7.52508426946738,7.56334894334586,7.55449667652419,7.43491382124951
7.2127607135209,7.24275696275991,7.17833806629915,7.12198611947719
7.48934018310746,7.52429592731755,7.40775203602856,7.3446313653173
7.39123777626527,7.43961737325886,7.4340771545538,7.30598652221607
7.41103172764127,7.46506881131565,7.35669775767838,7.26931308812247
7.24596752477891,7.31690564208929,7.1192279361063,7.12559546380973
7.27608902442966,7.31041905604583,7.20356598759841,7.14310211133118
7.40783367710546,7.44026033768771,7.35106142401631,7.26778097807093
7.28945819308411,7.31510120604618,7.20099688732481,7.18675879735905
7.3287959934066,7.38046489501271,7.2827399881964,7.15401754361534
7.44805972712171,7.48212206759394,7.44231348344051,7.31766158320612
7.4881122873985,7.53679197938733,7.42834396680538,7.30367964519833
7.47103175272576,7.49369062532013,7.20822105457864,7.25928953866005
7.3812965101202,7.41994027201471,7.35831405990823,7.26026080093465
7.36095567624259,7.39493960882769,7.26866572189769,7.29589741334222
7.28675833814463,7.34562960586677,7.13671724688798,7.10624943559743
7.46618316496074,7.53043364651172,7.31801118109924,7.33497178747144
7.42012302889887,7.42833020416888,7.43427551271511,7.22778013755593
7.41941914455098,7.42911306934615,7.31844201278618,7.24203171976265
7.36146716447553,7.41482928599862,7.40546183403139,7.29376120246996
7.41401358851389,7.48050004518009,7.52914333742971,7.38285037784456
7.28791987645488,7.34053171715309,7.12153741962995,7.23482286096096
7.59090606551198,7.57959028101471,7.64237614568642,7.48148676449043
7.42043899078314,7.45391268105523,7.43274714744893,7.33225918772623
7.33614987860789,7.36622104637846,7.18502774426045,7.21165719304664
7.37537101823177,7.42429207383414,7.36663490195325,7.25211678614993
7.46811403185363,7.50886035986827,7.4712191282635,7.38003241519367
7.37664351819195,7.42296029387024,7.27217090760923,7.19821892477657
7.29833443940018,7.33801984619075,7.09907903278864,7.1848748845618
7.38377284809263,7.41784701608165,7.2674869371386,7.2710706011583
7.30399731436303,7.33328227259197,7.32411145674756,7.21694860772545
7.42577204264593,7.45771076357823,7.44059600549698,7.28422878435506
7.28218463617173,7.27301541637155,7.39119412258394,7.12103402791112
7.29916479908003,7.33748488294365,7.04356073603219,7.11622540961634
7.3846412694513,7.41816510813677,7.08310364966354,7.22635861130095
7.36488663152697,7.39594543782509,7.32448203690749,7.23742216667932
7.36716192536136,7.38855046930356,7.37175496657269,7.2345113023097
7.34126406747434,7.40027937746324,7.24866528162289,7.21763788244115
7.3987187288048,7.49956775549449,7.41893785502014,7.33300460866029
7.32114915958241,7.36255727546092,7.22491278407715,7.19790131968671
7.42680364709941,7.45926372213897,7.27434791117814,7.26209425527428
7.33265396146121,7.32666067952856,7.30258087769267,7.22894647298824
7.35159071694411,7.38581469480788,7.25037743807699,7.2423766035861
7.38540930492557,7.41547410699058,7.3315694056704,7.19468128599445
7.41795661245256,7.44420836702182,7.37781741642549,7.27860773777835
7.32936638221308,7.38383254571258,7.32251119268438,7.2621052081101
7.43424483706203,7.43087563330858,7.4034721179079,7.32493966456176
7.43062876556346,7.46226346971304,7.24980843784473,7.19836219145088
7.35394005174148,7.36484892933707,7.28172620221477,7.22307554857325
7.37938942422664,7.38639673245288,7.31438094868915,7.29433591741692
7.39477294764984,7.44525531249597,7.41289004513497,7.269319253997
7.46571217584611,7.49430689879034,7.47333505641554,7.24610453151419
7.28752255445369,7.35749452143611,7.30030233721904,7.25458434951302
7.37029657573453,7.37505925719612,7.2336797039816,7.21188480788662
7.44897832759469,7.49744949122413,7.39386343581,7.28416566560155
7.27737217972051,7.36034154421523,7.35995229940378,7.20189268095578
7.47809164264844,7.4791694013865,7.44439112064057,7.24438561620205
7.4494665284391,7.49941915290716,7.3811182513019,7.34347955692594
7.38581327317611,7.4065854155325,7.34055024758413,7.17252879652708
7.36512643140314,7.41103330987845,7.25569787883493,7.22298808490036
7.28756856485619,7.2917673006424,7.33969132025121,7.12623578256274
7.36582918314103,7.41467973206365,7.21941492296208,7.23909474062072
7.36283893628029,7.38319729688222,7.24195287382301,7.22667145683103
7.33328395318992,7.3686664894612,7.17361887969447,7.13139363119683
7.29560333660186,7.304623589709,7.30631624981763,7.25457468407937
7.32374779215578,7.37692172549497,7.37205059821383,7.29582214061305
7.46072040736066,7.48226216635985,7.47919537141301,7.36770563113873
7.30521910804254,7.37397365755812,7.38599209146632,7.28162662979613
7.24002426313388,7.26491154729059,7.34060666273319,7.1808990989378
7.39001612137801,7.39721789397219,7.39790234517175,7.22803035456749
7.36345426950734,7.41193964816872,7.3439668966276,7.23978944456377
7.29148686979445,7.35426137642364,7.27232976714957,7.16344902782825
